  -4.1873548e-01  -4.4286898e-01   1.0000000e+00
  -8.0808188e-01  -9.9488530e-02   1.0000000e+00
  -8.6251225e-01  -5.7942670e-01   1.0000000e+00
  -3.2682118e-01  -5.6469073e-01   1.0000000e+00
  -5.0769878e-03  -1.1961824e+00   1.0000000e+00
  -1.0354823e+00  -7.4492255e-01   1.0000000e+00
  -6.4211192e-01  -9.4059148e-01   1.0000000e+00
  -5.2665549e-01  -6.2213812e-01   1.0000000e+00
  -1.1299248e+00  -3.3379500e-01   1.0000000e+00
  -2.3397476e-01  -1.8299960e-02   1.0000000e+00
  -6.3112666e-01   6.8733883e-02   1.0000000e+00
   1.0468467e-01  -5.3696205e-01   1.0000000e+00
  -6.2361303e-01  -6.0125492e-01   1.0000000e+00
  -3.7060526e-01  -2.4147865e-01   1.0000000e+00
  -8.6126751e-01  -3.4499805e-01   1.0000000e+00
  -6.9759928e-01  -2.5800634e-01   1.0000000e+00
  -8.6958262e-01  -2.5388656e-01   1.0000000e+00
  -3.7585680e-01  -9.6811360e-01   1.0000000e+00
  -8.8322202e-02  -3.2912191e-01   1.0000000e+00
  -6.8772601e-01  -5.2894718e-01   1.0000000e+00
  -3.6200598e-01  -7.4041291e-01   1.0000000e+00
  -6.5949342e-01  -7.1933414e-01   1.0000000e+00
  -4.6771071e-01  -9.4767478e-02   1.0000000e+00
  -1.2171236e-01  -7.5606152e-01   1.0000000e+00
  -4.6196323e-01  -8.9111630e-01   1.0000000e+00
  -8.2787867e-01  -4.3211018e-01   1.0000000e+00
  -7.7103984e-01   1.3586186e-01   1.0000000e+00
  -5.5371897e-01  -4.9191898e-01   1.0000000e+00
  -5.6061083e-01  -4.0250716e-01   1.0000000e+00
  -7.7379481e-01  -7.9669982e-01   1.0000000e+00
   1.3494336e+00   6.7942427e-01   1.0000000e+00
   8.5952473e-01   5.3785765e-01   1.0000000e+00
   9.8763274e-01   6.8357642e-01   1.0000000e+00
   5.1892959e-01   5.5961028e-01   1.0000000e+00
   1.0900721e+00   2.7322519e-01   1.0000000e+00
   9.4305869e-01   2.3750699e-01   1.0000000e+00
   4.5444036e-01   6.5183355e-01   1.0000000e+00
   8.3256693e-01   1.8775103e-01   1.0000000e+00
   6.7750821e-01   7.7525454e-01   1.0000000e+00
   8.5454723e-01   6.5004192e-01   1.0000000e+00
   7.4076823e-01   4.9098553e-01   1.0000000e+00
   7.5994782e-01   4.0102019e-01   1.0000000e+00
   4.9336407e-01   5.1561831e-01   1.0000000e+00
   7.1776612e-01   1.5152334e+00   1.0000000e+00
   1.0623971e+00   3.6444441e-01   1.0000000e+00
   1.3717141e+00  -9.2238223e-02   1.0000000e+00
   4.5301138e-01   1.0056085e+00   1.0000000e+00
   1.5718036e+00   5.9285026e-01   1.0000000e+00
   1.3025882e+00   1.9511235e-01   1.0000000e+00
   8.7328675e-01   1.2276740e+00   1.0000000e+00
   7.2475013e-01   5.7422582e-01   1.0000000e+00
   5.9906612e-01   4.9303537e-01   1.0000000e+00
   1.0833452e+00   1.5402419e-01   1.0000000e+00
   6.0034653e-01   6.3239535e-02   1.0000000e+00
   6.7393977e-01  -1.5922162e-01   1.0000000e+00
   5.0769878e-03  -7.9618235e-01   2.0000000e+00
   2.3548228e-01  -4.4922549e-01   2.0000000e+00
   1.4211192e-01   7.4059148e-01   2.0000000e+00
   1.5665549e+00   2.1381208e-02   2.0000000e+00
  -1.0299248e+00  -1.3337950e+00   2.0000000e+00
