  -7.1627141e-01  -5.9073636e-01   1.0000000e+00
   3.7348968e-01  -6.0690675e-01   1.0000000e+00
  -3.6201945e-01  -1.5576922e-01   1.0000000e+00
   4.3512130e-01  -3.3820526e-01   1.0000000e+00
  -5.8151197e-01  -2.9592106e-01   1.0000000e+00
  -3.8132903e-01  -5.8003996e-01   1.0000000e+00
  -7.1389195e-01  -5.9996909e-01   1.0000000e+00
  -5.7056568e-01  -1.5871070e-01   1.0000000e+00
  -1.4750618e-02   1.9336163e-01   1.0000000e+00
  -6.1006128e-02  -4.0957791e-01   1.0000000e+00
  -5.7684863e-01   5.0434092e-02   1.0000000e+00
  -2.5226214e-01   1.3314092e-01   1.0000000e+00
  -4.3926514e-01   3.8995593e-02   1.0000000e+00
  -3.8275344e-02   1.7953290e-01   1.0000000e+00
  -5.4328183e-01  -1.8654360e-01   1.0000000e+00
   1.9197956e-01  -8.1046839e-01   1.0000000e+00
  -7.9026415e-01  -5.6049856e-01   1.0000000e+00
  -2.0805804e-01  -3.4887606e-01   1.0000000e+00
  -7.7846041e-01  -7.5914666e-01   1.0000000e+00
  -5.2947179e-01  -4.6576812e-01   1.0000000e+00
  -6.4013732e-01   1.0309454e-01   1.0000000e+00
   1.8977911e-01  -5.4680722e-01   1.0000000e+00
  -3.5139363e-01  -2.3581214e-01   1.0000000e+00
  -1.9696642e-01  -2.1105037e-01   1.0000000e+00
  -7.5597138e-01   2.8351826e-01   1.0000000e+00
  -6.0360223e-01  -3.7963351e-01   1.0000000e+00
  -1.9008627e-01  -9.5918956e-02   1.0000000e+00
  -3.3260882e-01  -6.8938652e-01   1.0000000e+00
  -9.1090012e-02  -5.7737657e-01   1.0000000e+00
   6.5910327e-02  -1.9673595e-01   1.0000000e+00
   1.0658149e+00   1.1118297e+00   1.0000000e+00
   7.5068748e-01   9.2924944e-01   1.0000000e+00
   9.8687855e-01   7.1807006e-01   1.0000000e+00
   6.8726346e-01   1.0535915e+00   1.0000000e+00
   1.0815935e+00   8.8105442e-01   1.0000000e+00
   6.7789819e-01   5.0755323e-01   1.0000000e+00
   9.7946777e-01   1.1628374e+00   1.0000000e+00
   1.0114427e+00   9.4782526e-01   1.0000000e+00
   1.3531168e+00   1.0828510e+00   1.0000000e+00
   5.4915991e-01   8.3543638e-01   1.0000000e+00
   9.6759645e-01   1.2167413e+00   1.0000000e+00
   3.5406216e-01   8.1072581e-01   1.0000000e+00
   9.4010816e-01   1.1125094e+00   1.0000000e+00
   1.1480210e+00   1.2113007e+00   1.0000000e+00
   5.6252720e-01   9.6036062e-01   1.0000000e+00
   8.3512763e-01   7.0895391e-01   1.0000000e+00
   1.2885229e+00   1.0754646e+00   1.0000000e+00
   1.4236066e+00   1.3406384e+00   1.0000000e+00
   9.0064800e-01   3.1124394e-01   1.0000000e+00
   1.3698595e+00   1.0360515e+00   1.0000000e+00
   8.4986121e-01   1.0446316e+00   1.0000000e+00
   6.2363742e-01   1.1106650e+00   1.0000000e+00
   8.6716264e-01   8.8025214e-01   1.0000000e+00
   3.4894126e-01   1.1069423e+00   1.0000000e+00
   6.3871543e-01   8.2478185e-01   1.0000000e+00
   7.0355184e-01   1.0807321e+00   1.0000000e+00
   1.3358973e+00   1.3630733e+00   1.0000000e+00
   9.7037804e-01   9.7129627e-01   1.0000000e+00
   1.5464145e+00   6.5872012e-01   1.0000000e+00
   1.0407637e+00   9.6731109e-01   1.0000000e+00
   4.8000000e-01  -7.7000000e-01   2.0000000e+00
   2.3000000e-01   2.4000000e-01   2.0000000e+00
   6.3000000e-01  -4.8000000e-01   2.0000000e+00
   1.1700000e+00   3.3000000e-01   2.0000000e+00
   1.4900000e+00   1.3800000e+00   2.0000000e+00
